,Unnamed: 0,id,thread_title,reply_split,classification
156,156,5f6c21df035f29fdaf67ffa3,Joola rhyzer 43 an improvement or worth buying? Help me pick,Most important of all it for the first time made topspins close to the table with the Bloodhound easy to do.,-1
157,157,5f6c21df035f29fdaf67ffa3,Joola rhyzer 43 an improvement or worth buying? Help me pick,So I clearly need to find something that out of the packet plays close to how my old R43 sheet now does.,-1
158,158,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,Well they are certainly not inferior products.,0
159,159,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"So if that takes your mind off the idea of ""if there are better stuff out there"", it will let you perform your best.But, at the end of the day, ALL rubbers are energy dissipating material.",0
160,160,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"If your swing speed approaches or exceeds 20 m/s, all rubbers will produce roughly the same speed.",0
161,161,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"However, in all ""sub-optimal strokes"" some rubbers can generate more speed/spin.",0
162,162,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"That being said, I can convince myself that there are other rubbers which generate more rebound or more spin than Tenergy 05 on less than perfect strokes.Feel on the other hand is more subtle.",0
163,163,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"If you look at the older OOAK resources of topsheet/sponge hardness measurements, you can approximate the same feel with many different rubber types.",0
164,164,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"Again, that being said, rubber manufacturing is not very precise (tenergy included), so one sheets might feel different than another of the same model...Take what you need to help you move on.",0
165,165,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,No.,0
166,166,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,For most players they are not the best.,0
167,167,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,For loads of pro players and kids aspiring to be pros they are the best.,0
168,168,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,I'm sure you know which group you are in.,0
169,169,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,I'm currently playing with a sheet of Tenergy 05 on the forehand.,0
170,170,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,Paid 2300 Baht for it.,0
171,171,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,This is after trying a whole bunch of Chinese and European rubbers.,0
172,172,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"I'd say, yeah, it's a good rubber.",3
173,173,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,Is it better than anything else?,0
174,174,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"To tell the truth, I really can't tell.",3
175,175,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"As I've often said, differences between rubbers are subtle rather than dramatic.",0
176,176,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"OK, so maybe it produces a little more spin than what I was using before (what WAS it?",2
177,177,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"Oh yeah.. the now defunct Three Sword Red Dragon, which was supposed to be ""better than Butterf-- Tenerg-""  and before that, Rakza 7), but it's hard to tell.",2
178,178,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"In any case, it's NOT something I couldn't control nor play with, which if you read all the online reviews and recommendations, what you'd expect if you were a low-ranked club-level player.",0
179,179,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"Nor is Evolution MX-P, Rasant Turbo, etc.",0
180,180,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"(despite the claims on the back of the packet claiming you have to be a ""pro"" to use them).",0
181,181,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"Mind you, I'm playing with a ALL/ALL+ blade.",0
182,182,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"Put the Tenergy on, say, a T11+ or a Sardius and I'd probably not be able to use it all that well.",0
183,183,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,Then again I think I'd also have problems with 729 Super FX on that blade.,0
184,184,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,Iskandar,0
185,185,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"Maybe for the pro - Hurricane and Tenergy are the best.But in my level and those below it, playing against tenergy, dignics wielding players , it is not the best.",1
186,186,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,It is becoming more of a liability.,3
187,187,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,People buy it to improve their game.,3
188,188,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"Yes, they have more powerful spin and speedier when they hit it right.",2
189,189,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,But they sacrifice on control.,2
190,190,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"There are players I have played who are above me, ( Junior and Senior National Players ) surprise, most of them are not tenergy/dignics user.",0
191,191,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,They would rather choose Donic Baracuda or Joola Explode.,2
192,192,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"And boy, they have explosive game.",0
193,193,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,And most of them uses Viscaria blade too.. not the fancy super zlc.,0
194,194,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"Table tennis is a game of spin, speed and control.",0
195,195,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"I'd say just try it for the sake of trying, but only after u have played for maybe 3 years or so, because you can't really tell the difference when starting out.",0
196,196,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,What tenergy brings to me is the optimum feel especially on bh where you are limited to smaller strokes compared to fh.,5
197,197,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"The feeling of the sponge when ball goes through, the extra dwell on it, but i've only tried tenergy 05 and 05 hard and not others ( hard is not worth it to me) but normal 05 on bh is the best for me now, and on fh , most rubber i can play well just need adjust angle but i've been using h3 neo for so long so im used to that rubber for fh.",1
198,198,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"I like that T05 pushes over the table are flat and spinny and gives you a decent serve return that sometimes causes opponent to net if you push fast enough,bear in mind this is one of the highest/arcing throw rubbers so the best of both worlds,even on my thin flex def blade,+longer lasting than most factory boosted rubbers so the extra cost evens out somewhat in the long runI also tried Dignics 05 and for me was inferior to T05 on all shots,serve return in particular where the ball was way too high and I couldn't find a way with it,maybe I'm too used to the t05 where everything seems to work on autopilot for me.",1
199,199,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,Thank you all guys for the replies.,0
200,200,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,Always interesting to hear different point of views.Good point on the longevity.,0
201,201,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"I've been wondering about that too, because it's relevant to finding out the real cost of rubbers.",0
202,202,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,I'll wait until my current setup is worn out and then I'll go for a Butterfly setup.,0
203,203,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"I'm thinking: Timo Boll ALC, Viscaria or Innerforce ALC; DIGNICS 05 on FH; Tenergy 64 on BH",0
204,204,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,IMHO Tenergy is not professional level rubber anymore.,0
205,205,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,Butterfly makes T. softer and more casual during years of production.Do not know anything about Dignics.,0
206,206,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"""Not professional"" any more?",0
207,207,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"I dunno... the great majority of ""professionals"" still use it over everything else, for some reason.",0
208,208,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"If Tenergy has become softer over the years, there's always the ""hard"" version that was just introduced relatively recently...If Tenergy doesn't qualify as ""professional"", can you name some rubbers that do?",0
209,209,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,Iskandar,0
210,210,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,Professionals play for a living.,0
211,211,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"Thus, they can manage to tame the fastest rubber available.",0
212,212,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"But take note, the choice of blade is crucial.",0
213,213,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,They don't just go for the fastest.,0
214,214,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"Iskandar, professionals are shifting to dignics now   .",0
215,215,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,More expensive price vs tenergy.,0
216,216,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,So professional tend to use the most expensive rubber available  and the most boosted.,0
217,217,5f6c21e6035f29fdaf67ffa7,Are Tenergy/Dignics rubbers really the best?,"I was surprised at the poor boosting results I got with Dignics 05,the result with Falco long was very little expansion of the rubber and little to no improvement in the game,why are you boosting some might ask?my blade is slow and perfect for the ox pips and needs something with extra kick for effective f/h attack,same amount of booster gets a good result with T05",0
218,218,5f6c2200035f29fdaf67ffb5,Average weight sponge 2 or 2.1mm without rubber,"Here is the info you are looking for, you will have to sort through and look only at the 2.0, 2.1 sheets.",-1
219,219,5f6c2200035f29fdaf67ffb5,Average weight sponge 2 or 2.1mm without rubber,"It is complicated because the sheets are not the same size, so you may want to look at the mass/sq cm column at the right side of the chart.Have fun.https://tabletennis-reviews.com/reference/rubber-sheet-mass-size-database/",-1
220,220,5f6c2200035f29fdaf67ffb5,Average weight sponge 2 or 2.1mm without rubber,"The mass of 2.0 mm sponge sheet (excluding topsheet) will usually vary from 16 to 24 grammes, depending on given sponge density.",-1
