thread_title,URL,author,num_reply
gambler reflectoid,./viewtopic.php?f=44&t=13664&sid=8c0e8c8e9c34e0ad59cbc0edb6013e04,ilikepie,51
Xiom Vega Japan vs Xiom Vega Tour ,./viewtopic.php?f=44&t=33105&sid=8c0e8c8e9c34e0ad59cbc0edb6013e04,Gzubik,3
Forehand Rubber Suggestion Wanted,./viewtopic.php?f=44&t=33004&sid=8c0e8c8e9c34e0ad59cbc0edb6013e04,Cobalt,34
Any infos on KTL Pro XP Red Dragon?,./viewtopic.php?f=44&t=33062&sid=8c0e8c8e9c34e0ad59cbc0edb6013e04,ambition_tt,5
Best Chinese Grippy (non-tacky) rubber?,./viewtopic.php?f=44&t=32620&sid=8c0e8c8e9c34e0ad59cbc0edb6013e04,zhuangcorp,16
Where can I find Globe 999 Super 999T topsheet?,./viewtopic.php?f=44&t=33059&sid=8c0e8c8e9c34e0ad59cbc0edb6013e04,coymanneemus,4
OOAK Interview with Kees - the interview!,./viewtopic.php?f=44&t=31216&sid=42618de055b93348ad52edb2b836953f,haggisv,10
Introduce yourself,./viewtopic.php?f=44&t=431&sid=42618de055b93348ad52edb2b836953f,haggisv,2378
Review of Donic Acuda S1 Turbo and Hexer HD,./viewtopic.php?f=44&t=17390&sid=42618de055b93348ad52edb2b836953f,iliketurtles,24
"Comprehensive list of thin inverted ""Chopping"" rubbers",./viewtopic.php?f=44&t=28647&sid=42618de055b93348ad52edb2b836953f,Japsican,36
FH Rubber,./viewtopic.php?f=44&t=32971&sid=42618de055b93348ad52edb2b836953f,amdadlhlm,11
Need help picking out a good BH rubber for a specific style,./viewtopic.php?f=44&t=32906&sid=42618de055b93348ad52edb2b836953f,AlBaron,16
Chinese vs Euro,./viewtopic.php?f=44&t=32935&sid=42618de055b93348ad52edb2b836953f,Cobalt,22
Gambler Burst Review,./viewtopic.php?f=44&t=31332&sid=42618de055b93348ad52edb2b836953f,thatoneguy,8
Rubbers with very large sheets?,./viewtopic.php?f=44&t=32903&sid=42618de055b93348ad52edb2b836953f,mynamenotbob,22
Sanwei target national questions,./viewtopic.php?f=44&t=32205&sid=42618de055b93348ad52edb2b836953f,drewandmalone,7
Xiom Omega VII Pro & Europe,./viewtopic.php?f=44&t=32520&sid=42618de055b93348ad52edb2b836953f,Croudy,14
Review Friendship 729 Focus III Eenergy Agregation,./viewtopic.php?f=44&t=32930&sid=42618de055b93348ad52edb2b836953f,Tajny1989,0
Increase rubber speed - Hardness or Thickness,./viewtopic.php?f=44&t=32907&sid=42618de055b93348ad52edb2b836953f,Cobalt,3
About DHS H3 in a Chinese amateur player's view,./viewtopic.php?f=44&t=32886&sid=42618de055b93348ad52edb2b836953f,Yin,15
Tibhar Evolution EL-P or EL-S,./viewtopic.php?f=44&t=32864&sid=42618de055b93348ad52edb2b836953f,Shaun1,2
Does thicker sponge result in more dangerous chops?,./viewtopic.php?f=44&t=32891&sid=42618de055b93348ad52edb2b836953f,Snowman89,3
Which Tenergy (1.9mm) chops the heaviest?,./viewtopic.php?f=44&t=32881&sid=42618de055b93348ad52edb2b836953f,Snowman89,3
Sponge difference 1.7 vs 1.9 vs 2.1 inverted,./viewtopic.php?f=44&t=32870&sid=42618de055b93348ad52edb2b836953f,Ndragon,2
Stick with Tenergy 05 or change??,./viewtopic.php?f=44&t=32857&sid=42618de055b93348ad52edb2b836953f,Dojo,6
Help finding Chinese rubber,./viewtopic.php?f=44&t=32705&sid=42618de055b93348ad52edb2b836953f,Zalvian,4
Tenergy 80 Review,./viewtopic.php?f=44&t=21464&sid=42618de055b93348ad52edb2b836953f,haggisv,34
Higher throw with softer rubber?,./viewtopic.php?f=44&t=32743&sid=42618de055b93348ad52edb2b836953f,Def-attack,12
Tensor rubber for modern defender-T64/Tibhar Evo or another?,./viewtopic.php?f=44&t=32740&sid=42618de055b93348ad52edb2b836953f,rocket222,14
"Best Chinese ""Hybrid"" Rubber",./viewtopic.php?f=44&t=32666&sid=42618de055b93348ad52edb2b836953f,zhuangcorp,15
Advice for forehand rubber (I'm a defender),./viewtopic.php?f=44&t=32713&sid=42618de055b93348ad52edb2b836953f,Snowman89,5
Spinlord Tanuki - first Japan made rubber by Spinlord,./viewtopic.php?f=44&t=32617&sid=42618de055b93348ad52edb2b836953f,haggisv,2
"Victas V>15 Extra (Red, Max) review",./viewtopic.php?f=44&t=28091&sid=42618de055b93348ad52edb2b836953f,so_devo,10
No tackiness in new Hurricane 8 :(,./viewtopic.php?f=44&t=32340&sid=42618de055b93348ad52edb2b836953f,rocket222,12
dawei 2008 XP topsheet,./viewtopic.php?f=44&t=32603&sid=42618de055b93348ad52edb2b836953f,ejms1906,3
Should I get Vega Pro?,./viewtopic.php?f=44&t=32588&sid=42618de055b93348ad52edb2b836953f,Hamon,4
[Poll] Best Tenergy Alternatives,./viewtopic.php?f=44&t=32353&sid=42618de055b93348ad52edb2b836953f,jace112,15
This guy could loop very well with $6 Chinese rubber!,./viewtopic.php?f=44&t=24068&sid=42618de055b93348ad52edb2b836953f,glennholder,62
Regluing tensor and tensor-like rubbers,./viewtopic.php?f=44&t=31152&sid=42618de055b93348ad52edb2b836953f,dan,34
Armstrong SH-I,./viewtopic.php?f=44&t=32178&sid=42618de055b93348ad52edb2b836953f,Dusty054,8
Review Yinhe Jupiter II MAX TENSE provincial- YouTube,./viewtopic.php?f=44&t=32534&sid=42618de055b93348ad52edb2b836953f,Tajny1989,0
Lower throw tensor for Def blades,./viewtopic.php?f=44&t=32530&sid=42618de055b93348ad52edb2b836953f,ChasFox,2
"Changing from MX-S 2,0 on bh to Tenergy 05 1,9 and from mxp",./viewtopic.php?f=44&t=32522&sid=42618de055b93348ad52edb2b836953f,nille12345,3
DHS Skyline TG3 Neo,./viewtopic.php?f=44&t=16811&sid=42618de055b93348ad52edb2b836953f,nathanso,42
"DHS Neo H3, Neo H2, Neo Skyline 3, Neo Skyline 2",./viewtopic.php?f=44&t=25905&sid=42618de055b93348ad52edb2b836953f,dannyreventon,20
Giant Dragon Submarine - attacking qualities??,./viewtopic.php?f=44&t=25967&sid=42618de055b93348ad52edb2b836953f,ridderz65,6
similar to dawei 2008 XP?,./viewtopic.php?f=44&t=32502&sid=42618de055b93348ad52edb2b836953f,ejms1906,10
Rubber to compliment antispin?,./viewtopic.php?f=44&t=32485&sid=42618de055b93348ad52edb2b836953f,Hamon,4
Suggest a FH rubber for my Joola CWX DEF+ Blade,./viewtopic.php?f=44&t=32472&sid=42618de055b93348ad52edb2b836953f,Marindukenyo,1
New Rakza variant: Rakza X,./viewtopic.php?f=44&t=26465&sid=42618de055b93348ad52edb2b836953f,so_devo,41
JOOLA GOLDEN TANGO - review YouTube,./viewtopic.php?f=44&t=32482&sid=42618de055b93348ad52edb2b836953f,Tajny1989,0
victas vs 402 limber and Double extra,./viewtopic.php?f=44&t=32383&sid=42618de055b93348ad52edb2b836953f,Doudou,7
Faster/spinnier than baracuda?,./viewtopic.php?f=44&t=32442&sid=42618de055b93348ad52edb2b836953f,legu333,19
TSP Ventus review,./viewtopic.php?f=44&t=22994&sid=42618de055b93348ad52edb2b836953f,haggisv,16
Joola Rhyzer (43 and 48),./viewtopic.php?f=44&t=32404&sid=42618de055b93348ad52edb2b836953f,Croudy,0
Submit your opinion!,./viewtopic.php?f=44&t=32196&sid=42618de055b93348ad52edb2b836953f,TimoPh,7
DONIC ACUDA S2 FOR BH?,./viewtopic.php?f=44&t=32287&sid=42618de055b93348ad52edb2b836953f,TimoPh,2
Mizuno GF R,./viewtopic.php?f=44&t=32369&sid=42618de055b93348ad52edb2b836953f,Croudy,0
OOAK Interview with Kees - the interview!,./viewtopic.php?f=44&t=31216&sid=0ed3d42653e47e7f92242677eb180fc1,haggisv,10
Introduce yourself,./viewtopic.php?f=44&t=431&sid=0ed3d42653e47e7f92242677eb180fc1,haggisv,2378
Forehand inverted rubber suggestion,./viewtopic.php?f=44&t=32360&sid=0ed3d42653e47e7f92242677eb180fc1,Bobv,5
Nittaku Hurricane Pro III Turbo Orange (+ DHS),./viewtopic.php?f=44&t=32337&sid=0ed3d42653e47e7f92242677eb180fc1,Croudy,5
Chinese tensor-like rubbers,./viewtopic.php?f=44&t=30119&sid=0ed3d42653e47e7f92242677eb180fc1,dan,37
XIOM Sigma II Pro review,./viewtopic.php?f=44&t=23059&sid=0ed3d42653e47e7f92242677eb180fc1,haggisv,6
Tips for Buying New Shoes,./viewtopic.php?f=44&t=32206&sid=0ed3d42653e47e7f92242677eb180fc1,TimoPh,16
Yinhe Saturn Pro and Jupiter 2,./viewtopic.php?f=44&t=32286&sid=0ed3d42653e47e7f92242677eb180fc1,medax,2
Rubber for bty jun mizutani,./viewtopic.php?f=44&t=31980&sid=0ed3d42653e47e7f92242677eb180fc1,aaron_teoh,5
PiMPLEPARK Epos,./viewtopic.php?f=44&t=32275&sid=0ed3d42653e47e7f92242677eb180fc1,Croudy,1
Difference between XIOM Omega IV Asia and V Asia?,./viewtopic.php?f=44&t=32221&sid=0ed3d42653e47e7f92242677eb180fc1,ridderz65,2
Xiom Omega V Asia,./viewtopic.php?f=44&t=26941&sid=0ed3d42653e47e7f92242677eb180fc1,dwruck,36
Advice on rubber (mainly BH) - novice!,./viewtopic.php?f=44&t=32063&sid=0ed3d42653e47e7f92242677eb180fc1,JDD3,13
Difference between DHS Hurricane 3 and Nittaku Hurricane 3?,./viewtopic.php?f=44&t=17365&sid=0ed3d42653e47e7f92242677eb180fc1,Red_lion,14
BEST RUBBER FOR CHOPPING (DONIC OR ANDRO)?,./viewtopic.php?f=44&t=32161&sid=0ed3d42653e47e7f92242677eb180fc1,Alberto Martínez,4
Backhand Rubbers?,./viewtopic.php?f=44&t=32197&sid=0ed3d42653e47e7f92242677eb180fc1,TimoPh,11
TIBHAR NIMBUS VS DONIC BLUEFIRE M3,./viewtopic.php?f=44&t=32199&sid=0ed3d42653e47e7f92242677eb180fc1,Alberto Martínez,2
I need help in choosing rubber,./viewtopic.php?f=44&t=32189&sid=0ed3d42653e47e7f92242677eb180fc1,TimoPh,3
Need help !!!!!,./viewtopic.php?f=44&t=32183&sid=0ed3d42653e47e7f92242677eb180fc1,sammyak,10
New just unpacked tacky rubber H8 failed to produce top spin,./viewtopic.php?f=44&t=32176&sid=0ed3d42653e47e7f92242677eb180fc1,Seb17,2
Review dr Neubauer Gangster,./viewtopic.php?f=44&t=32173&sid=0ed3d42653e47e7f92242677eb180fc1,Tajny1989,0
Players who use slow inverted rubbers on their forehands,./viewtopic.php?f=44&t=31067&sid=0ed3d42653e47e7f92242677eb180fc1,peterpong,31
Sword 2000F PRO review,./viewtopic.php?f=44&t=32143&sid=0ed3d42653e47e7f92242677eb180fc1,Tajny1989,0
Pls advice..!!,./viewtopic.php?f=44&t=32126&sid=0ed3d42653e47e7f92242677eb180fc1,Andrew91,6
spinny rubber,./viewtopic.php?f=44&t=32122&sid=0ed3d42653e47e7f92242677eb180fc1,pacificspice,12
What changes arerequired when moving from tacky -> Thor's?,./viewtopic.php?f=44&t=19975&sid=0ed3d42653e47e7f92242677eb180fc1,ashishsharmaait,10
Sponge recommendation for h3 neo and goldarc 8?,./viewtopic.php?f=44&t=32105&sid=0ed3d42653e47e7f92242677eb180fc1,qwerty45518,1
BH rubber for me,./viewtopic.php?f=44&t=32079&sid=0ed3d42653e47e7f92242677eb180fc1,rocket222,8
Galaxy Apollo,./viewtopic.php?f=44&t=13232&sid=0ed3d42653e47e7f92242677eb180fc1,blocker,138
looking to replace DO rubber,./viewtopic.php?f=44&t=11980&sid=0ed3d42653e47e7f92242677eb180fc1,anti Don,5
Cleaning rubbers,./viewtopic.php?f=44&t=32075&sid=0ed3d42653e47e7f92242677eb180fc1,jaytee,3
Rubber stinks,./viewtopic.php?f=44&t=32040&sid=0ed3d42653e47e7f92242677eb180fc1,aaron_teoh,9
Perfectly balanced FH rubber for both chopping and looping?,./viewtopic.php?f=44&t=32052&sid=0ed3d42653e47e7f92242677eb180fc1,ridderz65,6
China national team backhand rubbber,./viewtopic.php?f=44&t=31996&sid=0ed3d42653e47e7f92242677eb180fc1,Hoo Je Syuk,9
New Backhand rubber,./viewtopic.php?f=44&t=31934&sid=0ed3d42653e47e7f92242677eb180fc1,kim biceps,12
New Backhand Rubber Wanted,./viewtopic.php?f=44&t=30686&sid=0ed3d42653e47e7f92242677eb180fc1,Cobalt,48
CNT USING HURRICANE 3 ON BH,./viewtopic.php?f=44&t=31368&sid=0ed3d42653e47e7f92242677eb180fc1,drgaurav75,19
Yinhe Big Dipper Replacement?,./viewtopic.php?f=44&t=31954&sid=0ed3d42653e47e7f92242677eb180fc1,Ehimle,15
Tacky and light rubber for serves and forehand pushes only?,./viewtopic.php?f=44&t=30810&sid=0ed3d42653e47e7f92242677eb180fc1,DLAWIII,15
Forehand rubber for def setup.,./viewtopic.php?f=44&t=31982&sid=0ed3d42653e47e7f92242677eb180fc1,5hark,7
Andro Rasanter vs Donic Bluestorm,./viewtopic.php?f=44&t=31981&sid=0ed3d42653e47e7f92242677eb180fc1,ridderz65,1
New rubber for backhand,./viewtopic.php?f=44&t=31951&sid=0ed3d42653e47e7f92242677eb180fc1,Bulldog,1
Rasanter??,./viewtopic.php?f=44&t=30858&sid=0ed3d42653e47e7f92242677eb180fc1,iskandar taib,43
Need rubber for backhand,./viewtopic.php?f=44&t=30563&sid=0ed3d42653e47e7f92242677eb180fc1,zaweL89,11
Nexy Karis review,./viewtopic.php?f=44&t=30843&sid=0ed3d42653e47e7f92242677eb180fc1,Baal,90
Question about Xiom Omega V Series,./viewtopic.php?f=44&t=31904&sid=0ed3d42653e47e7f92242677eb180fc1,yobmas,1
Stiga Mantra Durability,./viewtopic.php?f=44&t=31863&sid=0ed3d42653e47e7f92242677eb180fc1,Jefftberg,2
Review DR NEUBAUER Domination Speed II и Domination Speed,./viewtopic.php?f=44&t=31849&sid=0ed3d42653e47e7f92242677eb180fc1,osyris21,0
Have you seen rubber damaged like this?,./viewtopic.php?f=44&t=31813&sid=0ed3d42653e47e7f92242677eb180fc1,haggisv,9
Effect of sponge thickness on classic rubbers,./viewtopic.php?f=44&t=31816&sid=0ed3d42653e47e7f92242677eb180fc1,ChasFox,1
I've never seen a rubber split like this!,./viewtopic.php?f=44&t=31797&sid=0ed3d42653e47e7f92242677eb180fc1,haggisv,12
Tacky inverted rubbers vs non-tacky rubbers,./viewtopic.php?f=44&t=26439&sid=0ed3d42653e47e7f92242677eb180fc1,Red_lion,28
OOAK Interview with Kees - the interview!,./viewtopic.php?f=44&t=31216&sid=841a5a6526c9cb55ffaaed571ccb9120,haggisv,10
Introduce yourself,./viewtopic.php?f=44&t=431&sid=841a5a6526c9cb55ffaaed571ccb9120,haggisv,2378
Hurricane 3 Neo vs Hurricane 3 Neo Provisional Questions,./viewtopic.php?f=44&t=17288&sid=841a5a6526c9cb55ffaaed571ccb9120,chop-king,9
Nittaku Fastarc series - 1.4mm?,./viewtopic.php?f=44&t=31651&sid=841a5a6526c9cb55ffaaed571ccb9120,Dusty054,10
FH inverted rubber for Andro Fibercomp def,./viewtopic.php?f=44&t=31262&sid=841a5a6526c9cb55ffaaed571ccb9120,odn107,6
New forehand rubber for TSP Balsa 4.5,./viewtopic.php?f=44&t=31638&sid=841a5a6526c9cb55ffaaed571ccb9120,ChasFox,6
Soft Chinese Rubbers,./viewtopic.php?f=44&t=31572&sid=841a5a6526c9cb55ffaaed571ccb9120,Cobalt,33
Goliath Speed 2,./viewtopic.php?f=44&t=31504&sid=841a5a6526c9cb55ffaaed571ccb9120,DarkArtsTableTennis,15
DHS PF4 New,./viewtopic.php?f=44&t=31582&sid=841a5a6526c9cb55ffaaed571ccb9120,al_111,9
Which classic rubbers work best today?,./viewtopic.php?f=44&t=30808&sid=841a5a6526c9cb55ffaaed571ccb9120,vinuneuro,27
New inverted fh rubber for defensive player,./viewtopic.php?f=44&t=30953&sid=841a5a6526c9cb55ffaaed571ccb9120,rocket222,6
Opinions on these Chinese Rubbers for my BH.....Please.,./viewtopic.php?f=44&t=30383&sid=841a5a6526c9cb55ffaaed571ccb9120,MUHerd,3
Tibhar Aurus Prime & Aurus Select review,./viewtopic.php?f=44&t=31487&sid=841a5a6526c9cb55ffaaed571ccb9120,haggisv,21
Gewo Flexxon Soft Review,./viewtopic.php?f=44&t=31553&sid=841a5a6526c9cb55ffaaed571ccb9120,Cobalt,4
Three types of CJ8000 topsheet????,./viewtopic.php?f=44&t=26303&sid=841a5a6526c9cb55ffaaed571ccb9120,iskandar taib,22
"TIBHAR Evolution rubber FX-P, EL-P, MX-S, MX-P (V.Samsonov!)",./viewtopic.php?f=44&t=21112&sid=841a5a6526c9cb55ffaaed571ccb9120,Walee76,27
Any review on Gewo rubbers?,./viewtopic.php?f=44&t=28714&sid=841a5a6526c9cb55ffaaed571ccb9120,Red_lion,14
WANTED: Yasaka Shining Dragon Review,./viewtopic.php?f=44&t=31381&sid=841a5a6526c9cb55ffaaed571ccb9120,AndiHL,4
"TSP Regalis Red (black, max) forum sample review",./viewtopic.php?f=44&t=29826&sid=841a5a6526c9cb55ffaaed571ccb9120,so_devo,37
Classic euro-jap rubbers nowadays?,./viewtopic.php?f=44&t=31462&sid=841a5a6526c9cb55ffaaed571ccb9120,Alx,5
"Evolution FX-S, EL-S, Yasaka Rakza 7 soft",./viewtopic.php?f=44&t=31440&sid=841a5a6526c9cb55ffaaed571ccb9120,so_devo,3
TSP 730 - origin of name,./viewtopic.php?f=44&t=31437&sid=841a5a6526c9cb55ffaaed571ccb9120,haggisv,2
New Palio AK 47,./viewtopic.php?f=44&t=28532&sid=841a5a6526c9cb55ffaaed571ccb9120,Klopic,47
729-08 review,./viewtopic.php?f=44&t=4790&sid=841a5a6526c9cb55ffaaed571ccb9120,brabhamista,61
FH Rubber for Nittaku Goriki Supercut?,./viewtopic.php?f=44&t=31379&sid=841a5a6526c9cb55ffaaed571ccb9120,aimindc,0
Nittaku Hurricane 3,./viewtopic.php?f=44&t=21260&sid=841a5a6526c9cb55ffaaed571ccb9120,Axcellaricx,9
"A good, dead rubber?",./viewtopic.php?f=44&t=31274&sid=841a5a6526c9cb55ffaaed571ccb9120,Musicfreak0,28
Tenergy 25 Alternatives?,./viewtopic.php?f=44&t=30817&sid=841a5a6526c9cb55ffaaed571ccb9120,jpc,9
Palio Hidden Dragon,./viewtopic.php?f=44&t=31343&sid=841a5a6526c9cb55ffaaed571ccb9120,jaytee,12
Yasaka Valmo Review,./viewtopic.php?f=44&t=31329&sid=841a5a6526c9cb55ffaaed571ccb9120,Langersx2,2
Yasaka Rising Dragon Review,./viewtopic.php?f=44&t=31328&sid=841a5a6526c9cb55ffaaed571ccb9120,Langersx2,1
New Gambler Rubber,./viewtopic.php?f=44&t=30604&sid=841a5a6526c9cb55ffaaed571ccb9120,Bobv,23
Tensors that go 'Click',./viewtopic.php?f=44&t=30645&sid=841a5a6526c9cb55ffaaed571ccb9120,Cobalt,24
Help with rubbers for beginners,./viewtopic.php?f=44&t=31269&sid=841a5a6526c9cb55ffaaed571ccb9120,tabletenniscanada,5
Help with some rubber choices for club members,./viewtopic.php?f=44&t=28159&sid=841a5a6526c9cb55ffaaed571ccb9120,Cobalt,11
"Table Tennis in oulu, Finland",./viewtopic.php?f=44&t=31260&sid=841a5a6526c9cb55ffaaed571ccb9120,Blade Experiment Boy,2
"HRT Huaruite Wujilong - Dragon, Whale clone",./viewtopic.php?f=44&t=31255&sid=841a5a6526c9cb55ffaaed571ccb9120,Cobalt,3
Armstrong Vector - rubber baking???,./viewtopic.php?f=44&t=20006&sid=841a5a6526c9cb55ffaaed571ccb9120,haggisv,5
New setup for USATT 1400 rated player,./viewtopic.php?f=44&t=31192&sid=841a5a6526c9cb55ffaaed571ccb9120,pacificspice,6
What are the differences in the pip structure of rubbers?,./viewtopic.php?f=44&t=31188&sid=841a5a6526c9cb55ffaaed571ccb9120,Bobobo,2
Are tensor rubber really pre-stretched?,./viewtopic.php?f=44&t=31167&sid=841a5a6526c9cb55ffaaed571ccb9120,allaround,2
Yasaka Valmo,./viewtopic.php?f=44&t=31147&sid=841a5a6526c9cb55ffaaed571ccb9120,sportymorty,7
Who's gone back to classic rubbers after Tensors/Tenergy?,./viewtopic.php?f=44&t=30334&sid=841a5a6526c9cb55ffaaed571ccb9120,hangdog,50
Not really a 'new' topic.,./viewtopic.php?f=44&t=31123&sid=841a5a6526c9cb55ffaaed571ccb9120,Red Roar,2
Review: TSP Regalis Blue Max (Black),./viewtopic.php?f=44&t=29784&sid=841a5a6526c9cb55ffaaed571ccb9120,RebornTTEvnglist,27
MARK V HPS,./viewtopic.php?f=44&t=11796&sid=841a5a6526c9cb55ffaaed571ccb9120,Speedy Wobbler,18
Donic Baracuda vs Yasaka Rakza 7/7 soft,./viewtopic.php?f=44&t=31120&sid=841a5a6526c9cb55ffaaed571ccb9120,climbingbubba,1
"Xiom Omega V ""DF"" versions",./viewtopic.php?f=44&t=28996&sid=841a5a6526c9cb55ffaaed571ccb9120,haggisv,10
Neo Skyline 2 or Giant Dragon Storm for beginner/returner??,./viewtopic.php?f=44&t=30999&sid=841a5a6526c9cb55ffaaed571ccb9120,cpen74,18
Tibhar BELUGA????,./viewtopic.php?f=44&t=31007&sid=841a5a6526c9cb55ffaaed571ccb9120,iskandar taib,11
JOOLA SAMBA TECH a great re-release of this rubber,./viewtopic.php?f=44&t=31042&sid=841a5a6526c9cb55ffaaed571ccb9120,Gollum,2
Donic Slice 40 CD,./viewtopic.php?f=44&t=30319&sid=841a5a6526c9cb55ffaaed571ccb9120,haggisv,16
OOAK Interview with Kees - the interview!,./viewtopic.php?f=44&t=31216&sid=ed2149822d26e222dbfd0a56e76e24c3,haggisv,10
Introduce yourself,./viewtopic.php?f=44&t=431&sid=ed2149822d26e222dbfd0a56e76e24c3,haggisv,2378
Please advice for new rubber,./viewtopic.php?f=44&t=30994&sid=ed2149822d26e222dbfd0a56e76e24c3,notato,15
How to adjust for a faster rubber?,./viewtopic.php?f=44&t=30996&sid=ed2149822d26e222dbfd0a56e76e24c3,spinless,2
BH rubber issues,./viewtopic.php?f=44&t=30967&sid=ed2149822d26e222dbfd0a56e76e24c3,surr3a1,12
Heat and humidity,./viewtopic.php?f=44&t=30932&sid=ed2149822d26e222dbfd0a56e76e24c3,hangdog,15
Rakza 7 and Rakza 9 - spin insensitive,./viewtopic.php?f=44&t=27846&sid=ed2149822d26e222dbfd0a56e76e24c3,poor_knight,10
Acuda S3 and Baracuda Big Slam,./viewtopic.php?f=44&t=30922&sid=ed2149822d26e222dbfd0a56e76e24c3,Daniele,14
Need to improve at looping,./viewtopic.php?f=44&t=30871&sid=ed2149822d26e222dbfd0a56e76e24c3,BryanY,6
Juic Charisma sponge,./viewtopic.php?f=44&t=30951&sid=ed2149822d26e222dbfd0a56e76e24c3,barugi,0
Aussie rubber??,./viewtopic.php?f=44&t=30718&sid=ed2149822d26e222dbfd0a56e76e24c3,iskandar taib,23
Hitting with TSP Triple Rubbers,./viewtopic.php?f=44&t=30472&sid=ed2149822d26e222dbfd0a56e76e24c3,LordCope,4
Thin / Fast vs. Thick / Slow,./viewtopic.php?f=44&t=30812&sid=ed2149822d26e222dbfd0a56e76e24c3,vinuneuro,13
Closest equivalent of adidas rubbers.,./viewtopic.php?f=44&t=30426&sid=ed2149822d26e222dbfd0a56e76e24c3,kim biceps,13
NEW BACKHAND FOR A CONTROLLED SPIN GAME,./viewtopic.php?f=44&t=11723&sid=ed2149822d26e222dbfd0a56e76e24c3,Speedy Wobbler,10
Mark V vs. Stiga Mendo,./viewtopic.php?f=44&t=30815&sid=ed2149822d26e222dbfd0a56e76e24c3,vinuneuro,2
Donic Coppa X1 Turbo - red,./viewtopic.php?f=44&t=30809&sid=ed2149822d26e222dbfd0a56e76e24c3,mac33,0
Hurricane 3 vs Tensors,./viewtopic.php?f=44&t=29554&sid=ed2149822d26e222dbfd0a56e76e24c3,Cobalt,34
Gambler Aces Pro Competitor,./viewtopic.php?f=44&t=30797&sid=ed2149822d26e222dbfd0a56e76e24c3,Bobv,0
LKT Rapid Sound,./viewtopic.php?f=44&t=5077&sid=ed2149822d26e222dbfd0a56e76e24c3,haggisv,20
Hurriance 3 NEO blue sponge,./viewtopic.php?f=44&t=29628&sid=ed2149822d26e222dbfd0a56e76e24c3,Pingpong Buddha,27
new slow spinny horizontal pips inverted rubber for chop and,./viewtopic.php?f=44&t=30765&sid=ed2149822d26e222dbfd0a56e76e24c3,BeGo,12
Tibhar Aurus Pro Limited Romanian National Team,./viewtopic.php?f=44&t=30763&sid=ed2149822d26e222dbfd0a56e76e24c3,hangdog,1
Where to buy H3 National,./viewtopic.php?f=44&t=30703&sid=ed2149822d26e222dbfd0a56e76e24c3,henrywilliam,19
Tenergy on Amazon... ???,./viewtopic.php?f=44&t=30734&sid=ed2149822d26e222dbfd0a56e76e24c3,iskandar taib,1
"Marder, Marder II, compared to Reflectoid",./viewtopic.php?f=44&t=28774&sid=ed2149822d26e222dbfd0a56e76e24c3,Japsican,11
New 729-2 SENSOR VS 729 Focus II,./viewtopic.php?f=44&t=608&sid=ed2149822d26e222dbfd0a56e76e24c3,samsonovalpha,6
Donic Quattro formula,./viewtopic.php?f=44&t=30695&sid=ed2149822d26e222dbfd0a56e76e24c3,playingforfun,0
Nittaku Fastarc P-1,./viewtopic.php?f=44&t=30678&sid=ed2149822d26e222dbfd0a56e76e24c3,Ragnolo,2
Avalox PUROT,./viewtopic.php?f=44&t=127&sid=ed2149822d26e222dbfd0a56e76e24c3,haggisv,13
Anyone using tibhar 5Q sound power update?,./viewtopic.php?f=44&t=30598&sid=ed2149822d26e222dbfd0a56e76e24c3,rodman,3
What difference will 1.8mm sponge be to 2.0mm?,./viewtopic.php?f=44&t=30555&sid=ed2149822d26e222dbfd0a56e76e24c3,ridderz65,14
Similar rubber to T05 but slower?,./viewtopic.php?f=44&t=30167&sid=ed2149822d26e222dbfd0a56e76e24c3,ruK,28
S2 non-NEO has those fine grooves in the sponge?,./viewtopic.php?f=44&t=30603&sid=ed2149822d26e222dbfd0a56e76e24c3,Zhaoyang,2
TSP Ventus mini-review,./viewtopic.php?f=44&t=30578&sid=ed2149822d26e222dbfd0a56e76e24c3,haggisv,1
Rubbers with soft sponges,./viewtopic.php?f=44&t=30596&sid=ed2149822d26e222dbfd0a56e76e24c3,LordCope,6
Twiddle Attack Rubber (Focus 3 Snipe vs Outlaw),./viewtopic.php?f=44&t=30590&sid=ed2149822d26e222dbfd0a56e76e24c3,Mawesome Saunce,7
Gluing Donic M2 - gooey??,./viewtopic.php?f=44&t=30376&sid=ed2149822d26e222dbfd0a56e76e24c3,7homuz,15
Australian Tenergy prices going up to $99,./viewtopic.php?f=44&t=30195&sid=ed2149822d26e222dbfd0a56e76e24c3,hangdog,29
"Rubber Sword ""Paladin 2 "" - hardness...?",./viewtopic.php?f=44&t=30457&sid=ed2149822d26e222dbfd0a56e76e24c3,ferino,4
