thread_title,URL,author,num_reply
Rubber for Rookies,showthread.php?7953-Rubber-for-Rookies&s=3c84fc5a7a3d606bd5e661f368ed3358,gen39,41
Rubber advice,showthread.php?7924-Rubber-advice&s=3c84fc5a7a3d606bd5e661f368ed3358,Topspinner,20
H3 alternative,showthread.php?7794-H3-alternative&s=3c84fc5a7a3d606bd5e661f368ed3358,hipnotic,18
Questions about a custom paddle I am planning to buy!,showthread.php?7756-Questions-about-a-custom-paddle-I-am-planning-to-buy!&s=3c84fc5a7a3d606bd5e661f368ed3358,ingvar95,0
"Rubber for friend of mine, need tips!!!",showthread.php?7734-Rubber-for-friend-of-mine-need-tips!!!&s=3c84fc5a7a3d606bd5e661f368ed3358,Charisiimo,5
Looking for a replacement for donic Baracuda,showthread.php?7707-Looking-for-a-replacement-for-donic-Baracuda&s=3c84fc5a7a3d606bd5e661f368ed3358,brian1115,1
Beginners chopping combo.n,showthread.php?7696-Beginners-chopping-combo-n&s=3c84fc5a7a3d606bd5e661f368ed3358,xVill,7
Gluing technique or method?,showthread.php?7523-Gluing-technique-or-method&s=3c84fc5a7a3d606bd5e661f368ed3358,desmondfun,21
Stiga to release new blue sponge rubber?,showthread.php?7713-Stiga-to-release-new-blue-sponge-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,TTHopeful,27
Xu XIN New DHS Backband Rubber,showthread.php?7451-Xu-XIN-New-DHS-Backband-Rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,ansonlau3,3
est substitute for frictionless LP,showthread.php?7604-est-substitute-for-frictionless-LP&s=3c84fc5a7a3d606bd5e661f368ed3358,xVill,2
New Andro Rasant rubber grip and powergrip!,showthread.php?7599-New-Andro-Rasant-rubber-grip-and-powergrip!&s=3c84fc5a7a3d606bd5e661f368ed3358,Martin Dorrego,1
Need help on choosing Rubber and blade.,showthread.php?7588-Need-help-on-choosing-Rubber-and-blade&s=3c84fc5a7a3d606bd5e661f368ed3358,Jak,4
Rubber suggestion for Infinity VPS,showthread.php?7533-Rubber-suggestion-for-Infinity-VPS&s=3c84fc5a7a3d606bd5e661f368ed3358,shahbazkhan94,11
Tenergy BH - which one?,showthread.php?7506-Tenergy-BH-which-one&s=3c84fc5a7a3d606bd5e661f368ed3358,agold,18
BH Rubber Suggestions (Penhold +),showthread.php?7518-BH-Rubber-Suggestions-(Penhold-)&s=3c84fc5a7a3d606bd5e661f368ed3358,Don,5
Tenergy BH - Which one? (Continuation with poll),showthread.php?7517-Tenergy-BH-Which-one-(Continuation-with-poll)&s=3c84fc5a7a3d606bd5e661f368ed3358,agold,0
Help choose a more spinny and faster Joola rubber,showthread.php?6809-Help-choose-a-more-spinny-and-faster-Joola-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,btowers115,3
What's the best?,showthread.php?7473-What-s-the-best&s=3c84fc5a7a3d606bd5e661f368ed3358,Will Dexter,8
Why do Chinese rubbers smell so bad?,showthread.php?7461-Why-do-Chinese-rubbers-smell-so-bad&s=3c84fc5a7a3d606bd5e661f368ed3358,xVill,7
looking for a new backhand rubber like vega pro,showthread.php?7458-looking-for-a-new-backhand-rubber-like-vega-pro&s=3c84fc5a7a3d606bd5e661f368ed3358,Butt Stallion,16
FS: H3 Blue Sponge National Ma lin Personal Rubber,showthread.php?6640-FS-H3-Blue-Sponge-National-Ma-lin-Personal-Rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,wan,14
Where can i get good equipment here in australia?,showthread.php?7454-Where-can-i-get-good-equipment-here-in-australia&s=3c84fc5a7a3d606bd5e661f368ed3358,amekun,2
Long-Lasting Good Rubber,showthread.php?7338-Long-Lasting-Good-Rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,agold,19
FS - DHS Skyline 3 national version blue sponge,showthread.php?5261-FS-DHS-Skyline-3-national-version-blue-sponge&s=3c84fc5a7a3d606bd5e661f368ed3358,wan,3
Table tennis rubber for beginners,showthread.php?6757-Table-tennis-rubber-for-beginners&s=3c84fc5a7a3d606bd5e661f368ed3358,ZhangJikeTheBest,3
Yasaka Mark 5 rubber here in Riyadh Saudi Arabia..,showthread.php?6759-Yasaka-Mark-5-rubber-here-in-Riyadh-Saudi-Arabia&s=3c84fc5a7a3d606bd5e661f368ed3358,flowil_leonida,0
Gluing Rubbers?,showthread.php?6720-Gluing-Rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,Shiro,3
Tools used to cut rubbers,showthread.php?7389-Tools-used-to-cut-rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,Shiro,24
Tibhar evolution mx-p,showthread.php?5227-Tibhar-evolution-mx-p&s=3c84fc5a7a3d606bd5e661f368ed3358,MDanielCRO,30
Re glueing rubbers?,showthread.php?6723-Re-glueing-rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,Shiro,1
help with rubbers for beginer.,showthread.php?6682-help-with-rubbers-for-beginer&s=3c84fc5a7a3d606bd5e661f368ed3358,Yang,15
Bluefire jp 01 vs Bluefire M1,showthread.php?6668-Bluefire-jp-01-vs-Bluefire-M1&s=3c84fc5a7a3d606bd5e661f368ed3358,revulucao,0
"Alternative to Stiga Boost TS 2,0 mm",showthread.php?6646-Alternative-to-Stiga-Boost-TS-2-0-mm&s=3c84fc5a7a3d606bd5e661f368ed3358,m4ndo,3
Joola rhyzm,showthread.php?6591-Joola-rhyzm&s=3c84fc5a7a3d606bd5e661f368ed3358,TTwatford,0
Andro rubber chart,showthread.php?6563-Andro-rubber-chart&s=3c84fc5a7a3d606bd5e661f368ed3358,bricephan,2
Rubbeeeers!,showthread.php?6440-Rubbeeeers!&s=3c84fc5a7a3d606bd5e661f368ed3358,TimoRon,10
Blue Sponge Hurricane 3,showthread.php?6472-Blue-Sponge-Hurricane-3&s=3c84fc5a7a3d606bd5e661f368ed3358,leeandrew,5
Replacement for Sriver G2 FX,showthread.php?6445-Replacement-for-Sriver-G2-FX&s=3c84fc5a7a3d606bd5e661f368ed3358,Knuckle Ball,4
Need New Rubber and Blade,showthread.php?6389-Need-New-Rubber-and-Blade&s=3c84fc5a7a3d606bd5e661f368ed3358,SideSpinPT,12
"Rubber Suggestions for ""Primorac Carbon""",showthread.php?6345-Rubber-Suggestions-for-quot-Primorac-Carbon-quot&s=3c84fc5a7a3d606bd5e661f368ed3358,amekun,5
Donic rubbers,showthread.php?6385-Donic-rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,TimoRon,1
Which one is the best?,showthread.php?6386-Which-one-is-the-best&s=3c84fc5a7a3d606bd5e661f368ed3358,Wino,1
Difference in sponge thickness test advice,showthread.php?6364-Difference-in-sponge-thickness-test-advice&s=3c84fc5a7a3d606bd5e661f368ed3358,Sali,1
Classic rubber for my backhand,showthread.php?5098-Classic-rubber-for-my-backhand&s=3c84fc5a7a3d606bd5e661f368ed3358,nymose,1
Bluefire Jp 03,showthread.php?5281-Bluefire-Jp-03&s=3c84fc5a7a3d606bd5e661f368ed3358,Atwood,9
"Lee Sports DHS Hurricane Provincial Blue Sponge, Real or Fake?",showthread.php?6305-Lee-Sports-DHS-Hurricane-Provincial-Blue-Sponge-Real-or-Fake&s=3c84fc5a7a3d606bd5e661f368ed3358,Albert Lau,6
Chinese alternative for ESN Tensor ?,showthread.php?2321-Chinese-alternative-for-ESN-Tensor&s=3c84fc5a7a3d606bd5e661f368ed3358,phillypong,16
Tenergy 80 issue,showthread.php?6566-Tenergy-80-issue&s=3c84fc5a7a3d606bd5e661f368ed3358,courage1337,19
Xiom rubber for backhand?,showthread.php?5656-Xiom-rubber-for-backhand&s=3c84fc5a7a3d606bd5e661f368ed3358,Atwood,8
"Sigma, Tour or Bluefire",showthread.php?5544-Sigma-Tour-or-Bluefire&s=3c84fc5a7a3d606bd5e661f368ed3358,Bishop Rasta 27,6
What rubber can I put on Butterfly Primo Powerfeelings?,showthread.php?5545-What-rubber-can-I-put-on-Butterfly-Primo-Powerfeelings&s=3c84fc5a7a3d606bd5e661f368ed3358,noelito3,5
Rubber Alternatives/Options,showthread.php?5543-Rubber-Alternatives-Options&s=3c84fc5a7a3d606bd5e661f368ed3358,HLDang,7
Palio thor's,showthread.php?5515-Palio-thor-s&s=3c84fc5a7a3d606bd5e661f368ed3358,hardeep123,2
What is your oldest piece of rubber that still plays well?,showthread.php?5492-What-is-your-oldest-piece-of-rubber-that-still-plays-well&s=3c84fc5a7a3d606bd5e661f368ed3358,Knuckle Ball,0
adidas p7 rubber,showthread.php?5478-adidas-p7-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,degston,1
A do it all rubber that can attack and defend.,showthread.php?5452-A-do-it-all-rubber-that-can-attack-and-defend&s=3c84fc5a7a3d606bd5e661f368ed3358,amekun,6
Tackiest/Spinniest/Grippiest offensive rubber ?,showthread.php?5456-Tackiest-Spinniest-Grippiest-offensive-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,courage1337,6
Tenergy!! Help please!!,showthread.php?5451-Tenergy!!-Help-please!!&s=3c84fc5a7a3d606bd5e661f368ed3358,ttestonia,13
Difference between thicker and thinner rubbers,showthread.php?5424-Difference-between-thicker-and-thinner-rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,isidrojose,3
alternative for tenergy 64,showthread.php?5434-alternative-for-tenergy-64&s=3c84fc5a7a3d606bd5e661f368ed3358,bear,1
Forehand Low-Throw rubber,showthread.php?5380-Forehand-Low-Throw-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,salehe,12
Best rubber for Dhs Hurricane 3 neo,showthread.php?5415-Best-rubber-for-Dhs-Hurricane-3-neo&s=3c84fc5a7a3d606bd5e661f368ed3358,hardeep123,4
H3Neo vs SkylineIII,showthread.php?5394-H3Neo-vs-SkylineIII&s=3c84fc5a7a3d606bd5e661f368ed3358,hardeep123,4
Blue sponge,showthread.php?5396-Blue-sponge&s=3c84fc5a7a3d606bd5e661f368ed3358,hardeep123,2
How a Table Tennis rubber is made (VIDEO),showthread.php?5378-How-a-Table-Tennis-rubber-is-made-(VIDEO)&s=3c84fc5a7a3d606bd5e661f368ed3358,TableTennisDaily,4
What to buy?,showthread.php?5382-What-to-buy&s=3c84fc5a7a3d606bd5e661f368ed3358,hardeep123,6
cheap reliable rubber's,showthread.php?5376-cheap-reliable-rubber-s&s=3c84fc5a7a3d606bd5e661f368ed3358,hardeep123,2
Tibhar New Rubbers!!!,showthread.php?5617-Tibhar-New-Rubbers!!!&s=3c84fc5a7a3d606bd5e661f368ed3358,ansonlau3,7
Aliexpress Butterfly rubber,showthread.php?5374-Aliexpress-Butterfly-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,hardeep123,4
Aliexpress Butterfly rubber,showthread.php?5369-Aliexpress-Butterfly-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,hardeep123,0
DHS Tin Arc 3/ Gold Arc 3,showthread.php?5339-DHS-Tin-Arc-3-Gold-Arc-3&s=3c84fc5a7a3d606bd5e661f368ed3358,choronicles,6
forehand rubber,showthread.php?5308-forehand-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,syedlee,12
joola timeless,showthread.php?4453-joola-timeless&s=3c84fc5a7a3d606bd5e661f368ed3358,Bishop Rasta 27,1
difference between several speed glue effect rubbers?,showthread.php?5272-difference-between-several-speed-glue-effect-rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,TaTe-Maniac,0
tibhar nimbus soft equivalent rubber,showthread.php?5216-tibhar-nimbus-soft-equivalent-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,dici,2
Yasaka Mark V Rubber Thickness,showthread.php?5165-Yasaka-Mark-V-Rubber-Thickness&s=3c84fc5a7a3d606bd5e661f368ed3358,Xyth,5
DHS Memo 2 vs Yasaka Mark V,showthread.php?5156-DHS-Memo-2-vs-Yasaka-Mark-V&s=3c84fc5a7a3d606bd5e661f368ed3358,DruvCarbonBlade,7
Changing Rubbers,showthread.php?5141-Changing-Rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,DruvCarbonBlade,7
A RPB Rubber,showthread.php?5096-A-RPB-Rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,kjanko,33
Tibhar Genius Series.,showthread.php?4988-Tibhar-Genius-Series&s=3c84fc5a7a3d606bd5e661f368ed3358,HLDang,0
Just ordered the new Donic Bluefire JP 01,showthread.php?4979-Just-ordered-the-new-Donic-Bluefire-JP-01&s=3c84fc5a7a3d606bd5e661f368ed3358,ToyKnee,1
VICTAS Rubbers,showthread.php?4958-VICTAS-Rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,PolishTT,0
Rubbers for Darker speed 90,showthread.php?4913-Rubbers-for-Darker-speed-90&s=3c84fc5a7a3d606bd5e661f368ed3358,emutor2,0
Follow up for my Stiga Calibra Lt Spin 1.8,showthread.php?4889-Follow-up-for-my-Stiga-Calibra-Lt-Spin-1-8&s=3c84fc5a7a3d606bd5e661f368ed3358,rhonis,4
This info will save you a lot of money !,showthread.php?599-This-info-will-save-you-a-lot-of-money-!&s=3c84fc5a7a3d606bd5e661f368ed3358,phillypong,99
BH rubber advice for Sardius,showthread.php?4782-BH-rubber-advice-for-Sardius&s=3c84fc5a7a3d606bd5e661f368ed3358,paolo2422,7
New stiff rubbers - what to do?,showthread.php?4762-New-stiff-rubbers-what-to-do&s=3c84fc5a7a3d606bd5e661f368ed3358,Mikael Berglund,1
Calibra tour,showthread.php?5198-Calibra-tour&s=3c84fc5a7a3d606bd5e661f368ed3358,decoy,9
Hurricane 3 blue sponge vs skyline 3 blue sponge,showthread.php?2448-Hurricane-3-blue-sponge-vs-skyline-3-blue-sponge&s=3c84fc5a7a3d606bd5e661f368ed3358,TTFrenzy,25
Tenergy 99 !!,showthread.php?4645-Tenergy-99-!!&s=3c84fc5a7a3d606bd5e661f368ed3358,T!Christian,26
question about Donic Bluefire rubbers,showthread.php?4597-question-about-Donic-Bluefire-rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,MDanielCRO,2
help me choosing backhand rubber,showthread.php?4584-help-me-choosing-backhand-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,LethalForehand,7
alternate rubber for FH replacing Tibhar Grip S,showthread.php?4587-alternate-rubber-for-FH-replacing-Tibhar-Grip-S&s=3c84fc5a7a3d606bd5e661f368ed3358,amekun,1
Ma Long Forehand Rubber,showthread.php?4494-Ma-Long-Forehand-Rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,PolishTT,18
Soft vs Hard Rubbers,showthread.php?4461-Soft-vs-Hard-Rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,chiz,73
Joo Se Hyuk rubber change,showthread.php?2100-Joo-Se-Hyuk-rubber-change&s=3c84fc5a7a3d606bd5e661f368ed3358,Dan,20
Donic acuda s2,showthread.php?4384-Donic-acuda-s2&s=3c84fc5a7a3d606bd5e661f368ed3358,TT fan,0
Rubber Advice Needed!,showthread.php?4363-Rubber-Advice-Needed!&s=3c84fc5a7a3d606bd5e661f368ed3358,TTMB2,7
Help with the bat please,showthread.php?4330-Help-with-the-bat-please&s=3c84fc5a7a3d606bd5e661f368ed3358,revulucao,5
Drying the glue with a hairdryer,showthread.php?4310-Drying-the-glue-with-a-hairdryer&s=3c84fc5a7a3d606bd5e661f368ed3358,Svttc,9
Help with new rubbers,showthread.php?4314-Help-with-new-rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,cleenx,3
Rubber for backhand,showthread.php?2641-Rubber-for-backhand&s=3c84fc5a7a3d606bd5e661f368ed3358,devesh.kandpal,27
Has anyone tested Tibhars Evolution?,showthread.php?4294-Has-anyone-tested-Tibhars-Evolution&s=3c84fc5a7a3d606bd5e661f368ed3358,Wiseman,1
Need help!:),showthread.php?4132-Need-help!-)&s=3c84fc5a7a3d606bd5e661f368ed3358,Satori,22
RPB Rubber,showthread.php?3960-RPB-Rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,GalaxyRacer,11
Anyone used Imperial Cyber Tacky rubber?,showthread.php?4126-Anyone-used-Imperial-Cyber-Tacky-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,XIII,0
Beware the rubbers' topsheet,showthread.php?4470-Beware-the-rubbers-topsheet&s=3c84fc5a7a3d606bd5e661f368ed3358,huycd34,2
Do you air your Rubbers?,showthread.php?4090-Do-you-air-your-Rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,Spitfire,42
How to keep 'used' rubbers?,showthread.php?4116-How-to-keep-used-rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,ttunreal,7
Rubber cutting machine,showthread.php?4042-Rubber-cutting-machine&s=3c84fc5a7a3d606bd5e661f368ed3358,lixiaoduo,20
Is There any difference with Black FH Rubberes,showthread.php?4089-Is-There-any-difference-with-Black-FH-Rubberes&s=3c84fc5a7a3d606bd5e661f368ed3358,Joshc,10
How long does a rubber last in the package?,showthread.php?4091-How-long-does-a-rubber-last-in-the-package&s=3c84fc5a7a3d606bd5e661f368ed3358,Svttc,7
What rubber do you use for RPB?,showthread.php?4085-What-rubber-do-you-use-for-RPB&s=3c84fc5a7a3d606bd5e661f368ed3358,Elijah,7
Rubbers comparison table...?,showthread.php?4055-Rubbers-comparison-table&s=3c84fc5a7a3d606bd5e661f368ed3358,Tomeck,9
RPB Rubber- DHS TinARC 3 or Butterfly Bryce Speed FX?,showthread.php?4014-RPB-Rubber-DHS-TinARC-3-or-Butterfly-Bryce-Speed-FX&s=3c84fc5a7a3d606bd5e661f368ed3358,Elijah,12
How to Tune Pre-glued DHS Hurricane 3 Neo?,showthread.php?4002-How-to-Tune-Pre-glued-DHS-Hurricane-3-Neo&s=3c84fc5a7a3d606bd5e661f368ed3358,Totoh,5
"Xiom Sigma II Europe, anyone?",showthread.php?4018-Xiom-Sigma-II-Europe-anyone&s=3c84fc5a7a3d606bd5e661f368ed3358,strangeloop,0
CALIBRA - Choose your trajectory,showthread.php?3949-CALIBRA-Choose-your-trajectory&s=3c84fc5a7a3d606bd5e661f368ed3358,TableTennisDaily,3
where to stick?,showthread.php?3888-where-to-stick&s=3c84fc5a7a3d606bd5e661f368ed3358,Bishop Rasta 27,3
Good all-round rubber,showthread.php?3798-Good-all-round-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,hormaz,9
Need advice on forehand rubber,showthread.php?3733-Need-advice-on-forehand-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,BeachRoad,6
What Rubbers to use on Donic Appelgren Allplay?,showthread.php?3727-What-Rubbers-to-use-on-Donic-Appelgren-Allplay&s=3c84fc5a7a3d606bd5e661f368ed3358,lunar95,1
Joola rhythm... is it as good as tenergy 05 ? Looking to buy it but not sure.,showthread.php?3448-Joola-rhythm-is-it-as-good-as-tenergy-05-Looking-to-buy-it-but-not-sure&s=3c84fc5a7a3d606bd5e661f368ed3358,PaulBergin,10
FS: Hurricane 3/skyline 3 variants inc NAT/ProvBS,showthread.php?3549-FS-Hurricane-3-skyline-3-variants-inc-NAT-ProvBS&s=3c84fc5a7a3d606bd5e661f368ed3358,decoy,12
All-Around RUBBER?,showthread.php?3458-All-Around-RUBBER&s=3c84fc5a7a3d606bd5e661f368ed3358,deadpixel,16
Tibhar Evolution: A Twin of Donic Bluefire!,showthread.php?4067-Tibhar-Evolution-A-Twin-of-Donic-Bluefire!&s=3c84fc5a7a3d606bd5e661f368ed3358,dyu2012,4
How to get DHS TT from DHS Taobao.com?,showthread.php?3596-How-to-get-DHS-TT-from-DHS-Taobao-com&s=3c84fc5a7a3d606bd5e661f368ed3358,janetang,0
Tenergy 80,showthread.php?2609-Tenergy-80&s=3c84fc5a7a3d606bd5e661f368ed3358,TTHopeful,17
Hurricane Neo 3 on Donic Black Devil,showthread.php?3002-Hurricane-Neo-3-on-Donic-Black-Devil&s=3c84fc5a7a3d606bd5e661f368ed3358,salman,1
Hard vs soft rubbers,showthread.php?680-Hard-vs-soft-rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,kaikaz,24
help with rubbers,showthread.php?3316-help-with-rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,gus-13,0
Are my rubbers okay?,showthread.php?3096-Are-my-rubbers-okay&s=3c84fc5a7a3d606bd5e661f368ed3358,Corpii,5
Need opinions for NEW BACKHAND RUBBER,showthread.php?2876-Need-opinions-for-NEW-BACKHAND-RUBBER&s=3c84fc5a7a3d606bd5e661f368ed3358,Scorpnox,30
donic rubber!!!,showthread.php?3049-donic-rubber!!!&s=3c84fc5a7a3d606bd5e661f368ed3358,bear,3
rubbers for rosewood v,showthread.php?3046-rubbers-for-rosewood-v&s=3c84fc5a7a3d606bd5e661f368ed3358,gus-13,6
Donic Acuda,showthread.php?3043-Donic-Acuda&s=3c84fc5a7a3d606bd5e661f368ed3358,iLov4X,3
TE 05FX substitute,showthread.php?2999-TE-05FX-substitute&s=3c84fc5a7a3d606bd5e661f368ed3358,olvarox,3
Calibra LT Spin vs Calibra LT Sound,showthread.php?2980-Calibra-LT-Spin-vs-Calibra-LT-Sound&s=3c84fc5a7a3d606bd5e661f368ed3358,Spitfire,3
changes of Tenergy over the years,showthread.php?2961-changes-of-Tenergy-over-the-years&s=3c84fc5a7a3d606bd5e661f368ed3358,virtuososiu,0
problem with cutting soft rubbers! Frustrating really!,showthread.php?2957-problem-with-cutting-soft-rubbers!-Frustrating-really!&s=3c84fc5a7a3d606bd5e661f368ed3358,virtuososiu,9
Power and Control,showthread.php?2923-Power-and-Control&s=3c84fc5a7a3d606bd5e661f368ed3358,Bishop Rasta 27,2
non-tension rubber for Carbon blade,showthread.php?2886-non-tension-rubber-for-Carbon-blade&s=3c84fc5a7a3d606bd5e661f368ed3358,virtuososiu,3
Rubber for Penholder,showthread.php?2762-Rubber-for-Penholder&s=3c84fc5a7a3d606bd5e661f368ed3358,blizzardz,12
rpb rubber,showthread.php?2774-rpb-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,derekho,3
Nittaku Flyatt?,showthread.php?2738-Nittaku-Flyatt&s=3c84fc5a7a3d606bd5e661f368ed3358,renben,0
"FH Rubbers for Rosewood 5, need some idea",showthread.php?2673-FH-Rubbers-for-Rosewood-5-need-some-idea&s=3c84fc5a7a3d606bd5e661f368ed3358,virtuososiu,38
Competition Time - Win a Joola Xplode (RRP £46.99),showthread.php?2707-Competition-Time-Win-a-Joola-Xplode-(RRP-£46-99)&s=3c84fc5a7a3d606bd5e661f368ed3358,NorthAyrshireTTC,30
Rakza 7 Alternative,showthread.php?2435-Rakza-7-Alternative&s=3c84fc5a7a3d606bd5e661f368ed3358,Bishop Rasta 27,22
Vega Pro alternative?,showthread.php?2701-Vega-Pro-alternative&s=3c84fc5a7a3d606bd5e661f368ed3358,DanTheTTMan,8
Choosing a rubber for RPB,showthread.php?2682-Choosing-a-rubber-for-RPB&s=3c84fc5a7a3d606bd5e661f368ed3358,charlie_ucc,7
Backhand loop rubber,showthread.php?2654-Backhand-loop-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,Scorpnox,35
Disputes about rubbers,showthread.php?2667-Disputes-about-rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,azlan,25
These new rubbers coming soon!,showthread.php?2593-These-new-rubbers-coming-soon!&s=3c84fc5a7a3d606bd5e661f368ed3358,NTclub,30
tackiness/stickiness,showthread.php?2247-tackiness-stickiness&s=3c84fc5a7a3d606bd5e661f368ed3358,TTFrenzy,12
Butterfly Primorac FL with DHS Skyline TG3 on FH and Yasaka Mark V on BH,showthread.php?2665-Butterfly-Primorac-FL-with-DHS-Skyline-TG3-on-FH-and-Yasaka-Mark-V-on-BH&s=3c84fc5a7a3d606bd5e661f368ed3358,salman,2
What rubber should i use on my backhand?,showthread.php?2645-What-rubber-should-i-use-on-my-backhand&s=3c84fc5a7a3d606bd5e661f368ed3358,rassebrod,7
Need Help in Buying Rubbers Online,showthread.php?2193-Need-Help-in-Buying-Rubbers-Online&s=3c84fc5a7a3d606bd5e661f368ed3358,Knuckle Ball,8
DHS Skyline 3 Neo vs. Hurricane 3 Neo,showthread.php?2438-DHS-Skyline-3-Neo-vs-Hurricane-3-Neo&s=3c84fc5a7a3d606bd5e661f368ed3358,PingPonger,1
Sticky Rubbers.,showthread.php?2442-Sticky-Rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,patchie00,0
stiga cobra to... what?,showthread.php?2419-stiga-cobra-to-what&s=3c84fc5a7a3d606bd5e661f368ed3358,rooklynbounce,3
PenHold Rubbers,showthread.php?2390-PenHold-Rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,Vishyrich,4
Dawei rubbers,showthread.php?2378-Dawei-rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,Zole000,4
Please help me with my new rubber Cpen type,showthread.php?2230-Please-help-me-with-my-new-rubber-Cpen-type&s=3c84fc5a7a3d606bd5e661f368ed3358,PingPonger,15
which blade for Galaxy Moon II Pro rubbers,showthread.php?2147-which-blade-for-Galaxy-Moon-II-Pro-rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,CharlesY,3
Small introduction on rubber differences..,showthread.php?2066-Small-introduction-on-rubber-differences&s=3c84fc5a7a3d606bd5e661f368ed3358,dguerra,3
Mytery rubbers,showthread.php?2695-Mytery-rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,papgesig,4
Nittaku rubbers,showthread.php?2635-Nittaku-rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,azlan,11
729 super fx (black sheet with orange sponge),showthread.php?2554-729-super-fx-(black-sheet-with-orange-sponge)&s=3c84fc5a7a3d606bd5e661f368ed3358,RPBguy,10
What Is Your Favourite Table Tennis Rubber Of All Time?,showthread.php?58-What-Is-Your-Favourite-Table-Tennis-Rubber-Of-All-Time&s=3c84fc5a7a3d606bd5e661f368ed3358,Dan,53
Is it bad or wrong to use rubber cleaner too much in your rubber?,showthread.php?828-Is-it-bad-or-wrong-to-use-rubber-cleaner-too-much-in-your-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,TTStefanoT05FX,38
Backhand Rubber?,showthread.php?1177-Backhand-Rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,John_Pish,18
"FH rubber needed, advice pls",showthread.php?1702-FH-rubber-needed-advice-pls&s=3c84fc5a7a3d606bd5e661f368ed3358,Justchill,23
Super Tackiness!,showthread.php?1665-Super-Tackiness!&s=3c84fc5a7a3d606bd5e661f368ed3358,Dan,7
Desto F1-S or Yasaka Mark V for FH?,showthread.php?1536-Desto-F1-S-or-Yasaka-Mark-V-for-FH&s=3c84fc5a7a3d606bd5e661f368ed3358,renben,3
Bomb Mopha or DHS H3 neo(or maybe skyline 2 tg2 neo),showthread.php?1531-Bomb-Mopha-or-DHS-H3-neo(or-maybe-skyline-2-tg2-neo)&s=3c84fc5a7a3d606bd5e661f368ed3358,Jcjordancarl,3
Question about the rubbers and a blade,showthread.php?1489-Question-about-the-rubbers-and-a-blade&s=3c84fc5a7a3d606bd5e661f368ed3358,pingpongnz,11
Wrist snap for backhand,showthread.php?1346-Wrist-snap-for-backhand&s=3c84fc5a7a3d606bd5e661f368ed3358,Bryce,18
Dhs h3 neo and butterfly sriver el,showthread.php?981-Dhs-h3-neo-and-butterfly-sriver-el&s=3c84fc5a7a3d606bd5e661f368ed3358,Bryce,15
Ma long Rubbers?,showthread.php?190-Ma-long-Rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,Atomichaos,17
Rubber change or stay with the same?,showthread.php?1046-Rubber-change-or-stay-with-the-same&s=3c84fc5a7a3d606bd5e661f368ed3358,Rhydian,31
which rubber?,showthread.php?835-which-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,TTStefanoT05FX,12
Illegal rubbers list,showthread.php?851-Illegal-rubbers-list&s=3c84fc5a7a3d606bd5e661f368ed3358,DustinZ,1
