thread_title,URL,author,num_reply
OSP blades clan members,osp-blades-clan-members_topic44155.html,Palatinus,
Andro Rasanter R53,andro-rasanter-r53_topic86947.html,guni4you,
Butterfly Dignics 09C,butterfly-dignics-09c_topic87578.html,mykonos96,
10 free Nexy Yoo Nam Kyu Pro ALC blades f. testers,10-free-nexy-yoo-nam-kyu-pro-alc-blades-f-testers_topic87328.html,Hudoi,
Handmade blades by Levi Made in Romania,handmade-blades-by-levi-made-in-romania_topic71371.html,Tyler45,
Rubber for DHS Hurricane 301?,rubber-for-dhs-hurricane-301_topic85247.html,6stringer,
xiom vega pro blade alternative,xiom-vega-pro-blade-alternative_topic87599.html,stiltt,
Palio HK1997 Gold Review,palio-hk1997-gold-review_topic87575.html,M.Hoang,
MX-K Review,mxk-review_topic87588.html,fmarek,
Review Dawei 388D-1 LARGE | KING of the destructiv,review-dawei-388d1-large-king-of-the-destructiv_topic87591.html,Egghead,
Review: Xiom Vega Asia,review-xiom-vega-asia_topic31589.html,patelaaaa,
Palio  AK47 Red Review,palio-ak47-red-review_topic87573.html,Veet,
First sponge rubbers,first-sponge-rubbers_topic87548.html,wturber,
2020 Xiom Novus Blades,2020-xiom-novus-blades_topic87544.html,yogi_bear,
Upgrade from Donic Coppa JO Gold,upgrade-from-donic-coppa-jo-gold_topic87443.html,shrisan,
Victas V15 Extra vs Tibhar MXP,victas-v15-extra-vs-tibhar-mxp_topic83666.html,Basquests,
New Penholder YOO NAM KYU blade,new-penholder-yoo-nam-kyu-blade_topic87559.html,lasta,
Nittaku Latika Review,nittaku-latika-review_topic35795.html,mog1111,
"Gluing, Regluing, Rubber Cutting Anxiety",gluing-regluing-rubber-cutting-anxiety_topic87554.html,jt99sf,
Cole Ely's Darker Center Carbon,cole-elys-darker-center-carbon_topic87551.html,Ray,
Lightest Carbon/Balsa blade,lightest-carbon-balsa-blade_topic83824.html,Veet,
Need help in identifying a rubber,need-help-in-identifying-a-rubber_topic87552.html,mykonos96,
SpinLab Vortex,spinlab-vortex_topic87541.html,vik2000,
On the new-gen 47-48 deg rubbers,on-the-newgen-4748-deg-rubbers_topic83226.html,garwor,
Need Help with Tear Mender,need-help-with-tear-mender_topic87536.html,wturber,
this is crazy!!!,this-is-crazy_topic87535.html,pingpungpeng,
Advise needed: Best Joola rubber,advise-needed-best-joola-rubber_topic87486.html,tom,
Updated Galaxy Blades Table,updated-galaxy-blades-table_topic43525.html,Ray,
Galaxy T-11 = Balsa Carbo X5?,galaxy-t11-balsa-carbo-x5_topic28906.html,rakishman,
the final viscaria thread,the-final-viscaria-thread_topic87509.html,pingpungpeng,
Rasanter R47 vs Hexer Powergrip,rasanter-r47-vs-hexer-powergrip_topic87516.html,Ingo_Ger,
"what yasaka is this, year? worth?",what-yasaka-is-this-year-worth_topic87517.html,Charlie Brown,
An Ovtcharov Paddle from BTY?,an-ovtcharov-paddle-from-bty_topic87503.html,liulin04,
Top10 table tennis shoes | youtube,top10-table-tennis-shoes-youtube_topic87499.html,Tajny1989,
Friendship Geospin Tacky | review YouTube,friendship-geospin-tacky-review-youtube_topic87450.html,cole_ely,
Number of glue layers on rubber and blade,number-of-glue-layers-on-rubber-and-blade_topic87478.html,alas,
Kokutaku 007 proselected review,kokutaku-007-proselected-review_topic87445.html,Clarence247,
Xiom vega tour blade substitute,xiom-vega-tour-blade-substitute_topic87480.html,malin87,
Harimoto ALC,harimoto-alc_topic87424.html,jonyer1980,
Pink Rubber on Table Tennis Rackets - Yes or No?,pink-rubber-on-table-tennis-rackets-yes-or-no_topic86447.html,alexuganski,
Hype vs V15 Extra vs MX-S/P ?,hype-vs-v15-extra-vs-mxs-p_topic87476.html,fmarek,
Buying Re-Impact Blades,buying-reimpact-blades_topic87472.html,innerforce,
For sale: W968 & HL5 provincial,for-sale-w968-hl5-provincial_topic87467.html,piligrim,
Reviews for Schlager carbon light,reviews-for-schlager-carbon-light_topic87466.html,leftyaamir,
Forehand rubber recommendation for my Zebarate,forehand-rubber-recommendation-for-my-zebarate_topic87373.html,notea,
Nittaku Hurricane Turbo Blue vs DHS H8,nittaku-hurricane-turbo-blue-vs-dhs-h8_topic87259.html,ultraspin98,
two bats? one for practisse and comp?,two-bats-one-for-practisse-and-comp_topic87360.html,Leftstudio,
Chinese Rubbers testing (EJ-ing!),chinese-rubbers-testing-ejing_topic87448.html,Clarence247,
der-materialspezialist Star-Light?,dermaterialspezialist-starlight_topic87441.html,skateklister,
Do ABS Balls Improve Blades?,do-abs-balls-improve-blades_topic87233.html,icontek,
Barna original classic defence review,barna-original-classic-defence-review_topic87444.html,Crowsfeather,
Hurricane 8 vs Hurricane 3 Provincial Blue Sponge,hurricane-8-vs-hurricane-3-provincial-blue-sponge_topic87379.html,alas,
Nittaku Violin vs Nittaku Acoustic,nittaku-violin-vs-nittaku-acoustic_topic87166.html,dyfferent,
5 ply and why?!,5-ply-and-why_topic87417.html,nv42,
Orange 40+ ?,orange-40_topic86399.html,mykonos96,
Butterfly Innerforce AL Pictures,butterfly-innerforce-al-pictures_topic33844.html,mog1111,
Blade Advice Please.,blade-advice-please_topic87302.html,Ray,
Donic Ovtcharov No. 1 review (non-senso),donic-ovtcharov-no-1-review-nonsenso_topic87420.html,WingTT,
Harder Sponges and the Plastic Ball,harder-sponges-and-the-plastic-ball_topic87399.html,Mickael,
Better quality rubber like 388D-1?,better-quality-rubber-like-388d1_topic87400.html,skip3119,
DPIN100.com Reliable?,dpin100-com-reliable_topic87397.html,stiltt,
CNT's tuned H3 questions?,cnts-tuned-h3-questions_topic87358.html,Fulanodetal,
Fast Blades: suggestions and feedbacks,fast-blades-suggestions-and-feedbacks_topic87376.html,taczkid,
Bumpy Rubbers after Play,bumpy-rubbers-after-play_topic87388.html,haggisv,
Hurricane 3 Advice please,hurricane-3-advice-please_topic86719.html,ProtossTT,
Adidas Challenge Speed Blade Review,adidas-challenge-speed-blade-review_topic45681.html,yogi_bear,
OSPblades Forum Testing,ospblades-forum-testing_topic34859.html,Ray,
PLEASE DELETE,please-delete_topic87370.html,mischasln,
Tibhar Genius - I love where it started.,tibhar-genius-i-love-where-it-started_topic81579.html,Ray,
Loki RXTON 1  3 5 | review YouTube,loki-rxton-1-3-5-review-youtube_topic87377.html,anjan,
W968 top repairable?,w968-top-repairable_topic87364.html,ProtossTT,
Using box cutter to cut rubbers,using-box-cutter-to-cut-rubbers_topic87314.html,hangdog,
Faster setup for LP,faster-setup-for-lp_topic87281.html,Egghead,
Hard rubber + Stiff / Hard Blade,hard-rubber-stiff-hard-blade_topic87365.html,ProtossTT,
Do table tennis rubbers become softer after use?,do-table-tennis-rubbers-become-softer-after-use_topic87357.html,guni4you,
Falco Glue?,falco-glue_topic87363.html,ProtossTT,
DEF Blade w/ Large FL Handle?,def-blade-w-large-fl-handle_topic87348.html,gnopgnipster,
Review: Tibhar MX-K 47.5,review-tibhar-mxk-47-5_topic87341.html,ProtossTT,
First Custom Bats,first-custom-bats_topic87339.html,actinicackerman,
Boosting Results,boosting-results_topic87307.html,mykonos96,
Spinlord MIG2 review,spinlord-mig2-review_topic87327.html,Tajny1989,
Facebook table tennis shop,facebook-table-tennis-shop_topic87326.html,ultraspin98,
JOOLA Rossi Emotion PBO-C,joola-rossi-emotion-pboc_topic87097.html,AcudaDave,
"Recommendation -- Tacky topsheet, Euro Sponge?",recommendation-tacky-topsheet-euro-sponge_topic87260.html,alas,
Celero?,celero_topic87266.html,fmarek,
LF: Looking for DHS Hurricane Long V (old version),lf-looking-for-dhs-hurricane-long-v-old-version_topic87282.html,ultraspin98,
OSP Ultimate II - Review,osp-ultimate-ii-review_topic87296.html,Thot,
Swan Warriors Tao Wenzhang etc. forehand rubbers,swan-warriors-tao-wenzhang-etc-forehand-rubbers_topic87286.html,topspinschuss,
FS: Andro Treiber CI 88g FL,fs-andro-treiber-ci-88g-fl_topic87283.html,carmelomaf,
SoulSpin New Era Handle,soulspin-new-era-handle_topic86977.html,lineup32,
Andro Hexer Grip and Powergrip,andro-hexer-grip-and-powergrip_topic83659.html,patrickhrdlicka,
"MagicEraser/clean balls, rubbers + spread glue",magiceraser-clean-balls-rubbers-spread-glue_topic87253.html,Egghead,
Would a DHS Hurricane Long 5 make sense?,would-a-dhs-hurricane-long-5-make-sense_topic87140.html,mykonos96,
Dignics 64 - Any reviews of this rubber?,dignics-64-any-reviews-of-this-rubber_topic87249.html,ashishsharmaait,
Performance loss (new glued) Xiom Omega iv euro,performance-loss-new-glued-xiom-omega-iv-euro_topic87240.html,Johnny Erasure,
A composite blade for Tenergy and short pips,a-composite-blade-for-tenergy-and-short-pips_topic87121.html,bokai,
Tibhar mx-s backhand,tibhar-mxs-backhand_topic87185.html,jpenmaster,
Blade Comparison,blade-comparison_topic87243.html,SmackDAT,
Flooring for garage,flooring-for-garage_topic87232.html,taczkid,
Dhs Hurricane Long V W968 | YouTube review,dhs-hurricane-long-v-w968-youtube-review_topic87241.html,Tajny1989,
MBGR rubber grip,mbgr-rubber-grip_topic87186.html,raymerg,
Boosting 53 esn rubbers?,boosting-53-esn-rubbers_topic87214.html,guni4you,
Donic Extension OC,donic-extension-oc_topic83396.html,ghostzen,
"ESN alternatives to D05, T05H",esn-alternatives-to-d05-t05h_topic86174.html,AMonteiro,
LP with high degree of distorsion,lp-with-high-degree-of-distorsion_topic87179.html,kevo,
Cornilleau Gatien Absolum OFF+,cornilleau-gatien-absolum-off_topic87165.html,bokai,
"XVT Hinoki ALC Carbon, anyone try it?",xvt-hinoki-alc-carbon-anyone-try-it_topic86178.html,fieldingy,
Suggestions for cheaper rubbers,suggestions-for-cheaper-rubbers_topic87156.html,benfb,
Gewo Aruna | Energy ARC OFF vs Hinoki Carbon OFF,gewo-aruna-energy-arc-off-vs-hinoki-carbon-off_topic87182.html,Tajny1989,
Members of DHS Hurricane King,members-of-dhs-hurricane-king_topic19957.html,nv42,
Low Odour-Contact Cement (solvent free),low-odourcontact-cement-solvent-free_topic87145.html,WingTT,
new ANTISPIN-Frictionless,new-antispinfrictionless_topic87171.html,Monse,
Blade like W968,blade-like-w968_topic87170.html,ultraspin98,
"Tibhar Hybrid K1, K1+, K1 Euro, K2",tibhar-hybrid-k1-k1-k1-euro-k2_topic87088.html,vvk1,
Butterfly Hadraw VR,butterfly-hadraw-vr_topic76432.html,doraemon,
the real ljk pic,the-real-ljk-pic_topic87133.html,Arpi,
Dignics 80,dignics-80_topic87127.html,Tinykin,
reference required for seller in India.,reference-required-for-seller-in-india_topic87122.html,nv42,
Tibhar K Variants : feedback on versions?,tibhar-k-variants-feedback-on-versions_topic85482.html,DreiZ,
Spinlord Wyvern,spinlord-wyvern_topic87107.html,Tajny1989,
Mizuno Q3/Q4/Q5,mizuno-q3-q4-q5_topic79824.html,Sedis,
Slippery handle,slippery-handle_topic87100.html,JohnnyChop,
Andro K9,andro-k9_topic87095.html,ghostzen,
Re-Impact Dream 2019 Blade Review,reimpact-dream-2019-blade-review_topic87096.html,tommyzai,
H3 vs H3 neo,h3-vs-h3-neo_topic87075.html,icontek,
Soft Rubber Reaches Finals - What Happens Next...,soft-rubber-reaches-finals-what-happens-next_topic87082.html,Skynet,
Omega VII vs R47 vs Dna Pro?,omega-vii-vs-r47-vs-dna-pro_topic87071.html,garwor,
Hurricane 3 both sides with hard and fast blade,hurricane-3-both-sides-with-hard-and-fast-blade_topic87041.html,juanma4080,
Viscaria Penhold version?,viscaria-penhold-version_topic87042.html,TT newbie,
Did Feng Yijun always used h3?,did-feng-yijun-always-used-h3_topic87069.html,DarkerMyLove,
Yasaka Mark V 50th Anniversary,yasaka-mark-v-50th-anniversary_topic87057.html,icontek,
Guide how to spend all your cash by Butterfly,guide-how-to-spend-all-your-cash-by-butterfly_topic87018.html,Simas,
Rubbers for dhs w968,rubbers-for-dhs-w968_topic87051.html,guni4you,
Yasaka Phantom 0012,yasaka-phantom-0012_topic87054.html,Charlie Brown,
AirBlades,airblades_topic87048.html,Dr.Cho,
Ovtcharov No.1 Senso Blade TTDaily review,ovtcharov-no-1-senso-blade-ttdaily-review_topic86703.html,guni4you,
Friend looking for Timo Boll Spark,friend-looking-for-timo-boll-spark_topic86935.html,BH-Man,
FH rubber for Firewall plus,fh-rubber-for-firewall-plus_topic86047.html,achoomai,
TSP Swat Speed and Swat Power,tsp-swat-speed-and-swat-power_topic77979.html,Dream1700,
Blue sponges from DHS,blue-sponges-from-dhs_topic86980.html,guni4you,
Dignics 05 vs H3N,dignics-05-vs-h3n_topic87033.html,benfb,
97g Avalox P500 : Keep it?,97g-avalox-p500-keep-it_topic86956.html,icontek,
Stiga Rosewood nct vii,stiga-rosewood-nct-vii_topic86987.html,bokai,
About XIOM Icecream AZXi,about-xiom-icecream-azxi_topic84645.html,neon,
Top10 table tennis tables !,top10-table-tennis-tables_topic87034.html,Hozuki,
dignics 80 a $100 dollar vega japan,dignics-80-a-100-dollar-vega-japan_topic87017.html,tom,
Any review for Mizuno Q5?,any-review-for-mizuno-q5_topic86422.html,ashishsharmaait,
BARNA Original,barna-original_topic87004.html,Skynet,
more people should be on that pc,more-people-should-be-on-that-pc_topic87022.html,pingpungpeng,
"DHS Hurricane Long 5, provincial",dhs-hurricane-long-5-provincial_topic87009.html,Michael23,
Viscaria FL first series,viscaria-fl-first-series_topic63071.html,sidespinBH,
Question about serial number on old BTY blades,question-about-serial-number-on-old-bty-blades_topic87002.html,chroot,
Eugene wang switch back to h3?,eugene-wang-switch-back-to-h3_topic86997.html,guni4you,
D40+ Bad quality,d40-bad-quality_topic86983.html,nachalnik,
Why boosting h3 doesn't seem to do good?,why-boosting-h3-doesnt-seem-to-do-good_topic86973.html,jpenmaster,
DHS no.15 glue VS Nittaku Finezip,dhs-no-15-glue-vs-nittaku-finezip_topic72929.html,juanma4080,
Mizutani szlc and zhang jike szlc balance(headheav,mizutani-szlc-and-zhang-jike-szlc-balanceheadheav_topic86971.html,juanma4080,
Very fast set-up with solid control you tried?,very-fast-setup-with-solid-control-you-tried_topic86979.html,nv42,
Spinlord Wyvern | review YouTube,spinlord-wyvern-review-youtube_topic86988.html,Tajny1989,
oldest rubbers you have,oldest-rubbers-you-have_topic32632.html,1dennistt,
benefits of playing with hurricane 3,benefits-of-playing-with-hurricane-3_topic86940.html,fmarek,
PingpongHouse Dolphin Blade,pingponghouse-dolphin-blade_topic86975.html,achoomai,
<Free Rubber for Review> US Players only,free-rubber-for-review-us-players-only_topic86920.html,yogi_bear,
OSP Ultimate II Plus,osp-ultimate-ii-plus_topic86953.html,lasta,
Nexy Clan,nexy-clan_topic47778.html,JimT,
Looking for a contact person to buy from Tak9,looking-for-a-contact-person-to-buy-from-tak9_topic86960.html,piligrim,
Dignics 05: Long term review,dignics-05-long-term-review_topic86949.html,benfb,
MX-P 50-degrees,mxp-50degrees_topic85512.html,guni4you,
Donic Ovtcharov No. 1 pics,donic-ovtcharov-no-1-pics_topic83819.html,typhoon1,
violin carbon,violin-carbon_topic80203.html,Thot,
Best esn rubber 50 hardness and above,best-esn-rubber-50-hardness-and-above_topic86875.html,Hozuki,
Ovtcharov playing Sweeden Open with what blade?,ovtcharov-playing-sweeden-open-with-what-blade_topic86890.html,vik2000,
Anybody cut their rubber like this?,anybody-cut-their-rubber-like-this_topic86929.html,keven702,
Recommendation for a racket in the $30-40 range,recommendation-for-a-racket-in-the-3040-range_topic86907.html,achoomai,
Stag Table Tennis Balls,stag-table-tennis-balls_topic86896.html,Jackcerry,
Gewo Nexxus XT PRO 50 HARD | YouTube,gewo-nexxus-xt-pro-50-hard-youtube_topic86918.html,Tajny1989,
Gewo Nexxus EL PRO 53 HARD | YouTube,gewo-nexxus-el-pro-53-hard-youtube_topic86796.html,Tajny1989,
Who knows the JS blade?,who-knows-the-js-blade_topic86911.html,tooprajaw,
Harder to Serve with Harder Rubber?,harder-to-serve-with-harder-rubber_topic86903.html,Baal,
TIMO BOLL CAF,timo-boll-caf_topic83924.html,Silver Server,
Perceived Hardness Change with Temperature,perceived-hardness-change-with-temperature_topic86873.html,wilkinru,
Question about boosting?,question-about-boosting_topic86847.html,Thot,
Stiga Airoc discontinued?,stiga-airoc-discontinued_topic86867.html,Sedis,
TT Manufacturing,tt-manufacturing_topic86861.html,igorponger,
Goodbye to my Timo boll ALC,goodbye-to-my-timo-boll-alc_topic78826.html,stiltt,
Most expensive collector's blade EVER ?,most-expensive-collectors-blade-ever_topic86820.html,kolevtt,
Gewo Nexxus EL pro50 | the best choice a defender,gewo-nexxus-el-pro50-the-best-choice-a-defender_topic86858.html,Tajny1989,
Looking for a decent blade !,looking-for-a-decent-blade_topic86842.html,frogger,
Using boosters on neo hurricane 3,using-boosters-on-neo-hurricane-3_topic71207.html,chop4ever,
Lin Gaoyuan ALC?,lin-gaoyuan-alc_topic86808.html,vik2000,
when do you know the rubber is dead,when-do-you-know-the-rubber-is-dead_topic86784.html,Egghead,
Nittaku Acoustic Rubbers,nittaku-acoustic-rubbers_topic86837.html,ghostzen,
FS: Tibhar Vladimir Samsonov Limited Edition,fs-tibhar-vladimir-samsonov-limited-edition_topic86848.html,carmelomaf,
Viscaria vs Lin Gaoyuan (ply composition),viscaria-vs-lin-gaoyuan-ply-composition_topic86836.html,1dennistt,
Booster for Hurricane 3 Neo Provincial,booster-for-hurricane-3-neo-provincial_topic84314.html,bars,
"Handle designs, selection, optimization",handle-designs-selection-optimization_topic86779.html,Dr.Cho,
Old Fat Guy Set-Up,old-fat-guy-setup_topic86790.html,frogger,
Donic M1 Turbo vs JP 01 Turbo vs Acuda S1 Turbo,donic-m1-turbo-vs-jp-01-turbo-vs-acuda-s1-turbo_topic86811.html,Simas,
fh rubber for innerforce layer alc,fh-rubber-for-innerforce-layer-alc_topic86791.html,Baal,
Topmost outer layer=composite. Is it legal ?,topmost-outer-layercomposite-is-it-legal_topic86733.html,Charlie Brown,
Noobie Boosting Problems :),noobie-boosting-problems_topic86743.html,icontek,
Oversized old blades,oversized-old-blades_topic86822.html,yogi_bear,
Loss of control without composite layer,loss-of-control-without-composite-layer_topic86799.html,UnLooped,
Overpriced old blades,overpriced-old-blades_topic86813.html,pingpungpeng,
Manufacture Rubber Ratings.,manufacture-rubber-ratings_topic86809.html,frogger,
Shopping on ttex,shopping-on-ttex_topic86805.html,Xiuxiusue2018,
Lightest epoxy or glue to bond blade layers,lightest-epoxy-or-glue-to-bond-blade-layers_topic86798.html,jpenmaster,
Hidden secrets of modifying rubber behavior,hidden-secrets-of-modifying-rubber-behavior_topic86778.html,GeneralSpecific,
"Cheap, Beginner Rubber for Kids",cheap-beginner-rubber-for-kids_topic86413.html,Tadeiro,
tibhar h-3-9,tibhar-h39_topic31653.html,wappak,
Multi-layer sponges & top-sheets>Are they legal ?,multilayer-sponges-topsheetsare-they-legal_topic86769.html,stiltt,
Nittaku fastarc G1 vs Vega Pro,nittaku-fastarc-g1-vs-vega-pro_topic84043.html,Thot,
Comparison of composites,comparison-of-composites_topic86759.html,passifid,
